geneid	chr	left	right
OAZ1	chr19	2220520	2224487
OAZ2	chr15	62766828	62770860
OAZ3	chr1	150002236	150010319
OBFC1	chr10	105632292	105667956
OBFC2A	chr2	192251107	192261496
OBFC2B	chr12	54904410	54909905
OBP2A	chr9	137577806	137581636
OBP2B	chr9	135070488	135074451
OBSCN	chr1	226462484	226633198
OBSL1	chr2	220123708	220144255
OC90	chr8	133105667	133167084
OCA2	chr15	25673622	26018053
OCEL1	chr19	17198055	17201027
OCIAD1	chr4	48527772	48558588
OCIAD2	chr4	48582164	48603572
OCLN	chr5	68823875	68885887
OCM	chr7	5886955	5892519
OCM2	chr7	97451933	97457444
OCRL	chrX	128501933	128554209
ODAM	chr4	71096833	71104881
ODC1	chr2	10497959	10505904
ODF1	chr8	103633042	103642422
ODF2	chr9	130258229	130303059
ODF2L	chr1	86581341	86634591
ODF3	chr11	186738	190256
ODF3B	chr22	49315722	49317874
ODF3L1	chr15	73803374	73807082
ODF3L2	chr19	414360	425983
ODF4	chr17	8183913	8190088
ODZ1	chrX	123339504	123925347
ODZ2	chr5	166644421	167622393
ODZ3	chr4	183482168	183958498
ODZ4	chr11	78041977	78458637
OFCC1	chr6	9813644	10041655
OFD1	chrX	13662785	13697393
OGDH	chr7	44612696	44715193
OGDHL	chr10	50612717	50640375
OGFOD1	chr16	55042925	55068908
OGFOD2	chr12	122025307	122030541
OGFR	chr20	60906622	60915797
OGFRL1	chr6	72055239	72068985
OGG1	chr3	9766661	9783342
OGN	chr9	94186070	94206758
OGT	chrX	70669658	70712465
OIP5	chr15	39388762	39412111
OIT3	chr10	74323345	74362793
OLA1	chr2	174645421	174821611
OLAH	chr10	15125968	15155857
OLFM1	chr9	137106910	137152851
OLFM2	chr19	9825438	9908228
OLFM3	chr1	102040721	102235136
OLFM4	chr13	52500960	52524187
OLFML1	chr11	7463289	7489178
OLFML2A	chr9	126579258	126616978
OLFML2B	chr1	160219607	160260268
OLFML3	chr1	114323553	114326398
OLIG1	chr21	33364320	33366596
OLIG2	chr21	33320113	33323374
OLIG3	chr6	137855032	137857080
OLR1	chr12	10202171	10216057
OMA1	chr1	58712133	58785040
OMD	chr9	94216359	94226381
OMG	chr17	26645795	26648481
ONECUT1	chr15	50836645	50869501
ONECUT2	chr18	53253915	53309527
ONECUT3	chr19	1704662	1726444
OOEP	chr6	74134999	74161537
OPA1	chr3	194793707	194898294
OPA3	chr19	50722867	50779962
OPALIN	chr10	98092963	98109082
OPCML	chr11	131790085	132907429
OPHN1	chrX	67179440	67570372
OPLAH	chr8	145178156	145187594
OPN1LW	chrX	153062939	153077701
OPN1MW	chrX	153101348	153114831
OPN1MW2	chrX	153138479	153151953
OPN1SW	chr7	128199783	128203087
OPN3	chr1	239823075	239870324
OPN4	chr10	88404294	88416192
OPN5	chr6	47857757	47902073
OPRD1	chr1	29011241	29062795
OPRK1	chr8	54300829	54326747
OPRL1	chr20	62181932	62215047
OPRM1	chr6	154402136	154609693
OPRS1	chr9	34624720	34627768
OPTC	chr1	201729894	201744700
OPTN	chr10	13181455	13220297
OR10A2	chr11	6847520	6848473
OR10A3	chr11	7916699	7917643
OR10A4	chr11	6854428	6855402
OR10A5	chr11	6823459	6824503
OR10A6	chr11	7905841	7906785
OR10A7	chr12	53901076	53902026
OR10AB1P	chr11	7706208	7707511
OR10AC1P	chr7	142918148	142919126
OR10AD1	chr12	46882389	46883342
OR10AG1	chr11	55491610	55492515
OR10C1	chr6	29493051	29516677
OR10D3P	chr11	123561187	123562125
OR10D4P	chr11	123469553	123470449
OR10G2	chr14	21171906	21172838
OR10G3	chr14	21107774	21108715
OR10G4	chr11	123391492	123392427
OR10G6	chr11	123370080	123371078
OR10G7	chr11	123413983	123414918
OR10G8	chr11	123405540	123406475
OR10G9	chr11	123398930	123399865
OR10H1	chr19	15778891	15779847
OR10H2	chr19	15699834	15700862
OR10H3	chr19	15713203	15714153
OR10H4	chr19	15920818	15921768
OR10H5	chr19	15765859	15766806
OR10J1	chr1	157587507	157676631
OR10J3	chr1	157550084	157551073
OR10J5	chr1	157515962	157772421
OR10K1	chr1	156701976	156702917
OR10K2	chr1	156655597	156657280
OR10P1	chr12	54316943	54317884
OR10Q1	chr11	57751964	57752923
OR10R2	chr1	156716292	156717299
OR10S1	chr11	123352613	123353608
OR10T2	chr1	156634936	156635880
OR10V1	chr11	59236965	59237894
OR10W1	chr11	57790998	57791933
OR10X1	chr1	156815333	156816313
OR10Z1	chr1	156842853	156843794
OR11A1	chr6	29501260	29532827
OR11G2	chr14	19735335	19736372
OR11H1	chr22	14828824	14829805
OR11H12	chr14	18447594	18448574
OR11H2	chr14	19250935	19251915
OR11H4	chr14	19780791	19781765
OR11H6	chr14	19761709	19762701
OR11H7	chr14	19767401	19768081
OR11L1	chr1	246070853	246071821
OR12D2	chr6	29472395	29473427
OR13A1	chr10	45118108	45123282
OR13C2	chr9	106406773	106407729
OR13C3	chr9	106337872	106338915
OR13C4	chr9	106328355	106329311
OR13C5	chr9	106400559	106401515
OR13C8	chr9	106371270	106372232
OR13C9	chr9	106419350	106420306
OR13D1	chr9	106496524	106497564
OR13F1	chr9	106306365	106307324
OR13G1	chr1	245902043	245902966
OR13H1	chrX	130505729	130506655
OR13J1	chr9	35859260	35860598
OR14A16	chr1	246044725	246045741
OR14A2	chr1	245953024	245953968
OR14C36	chr1	246578700	246579638
OR14I1	chr1	246911293	246912228
OR14K1	chr1	245968540	245969824
OR1A1	chr17	3065665	3066594
OR1A2	chr17	3047563	3048492
OR1B1	chr9	124430679	124431635
OR1C1	chr1	245987387	245988331
OR1D2	chr17	2942102	2943040
OR1D4	chr17	2912713	2913705
OR1E1	chr17	3247148	3248454
OR1E2	chr17	3282914	3283885
OR1F1	chr16	3194248	3195189
OR1G1	chr17	2976654	2977709
OR1I1	chr19	15058877	15059944
OR1J1	chr9	124279058	124280026
OR1J2	chr9	124312888	124316197
OR1J4	chr9	124321241	124322182
OR1K1	chr9	124602223	124603173
OR1L1	chr9	124463666	124464748
OR1L3	chr9	124477230	124478204
OR1L4	chr9	124526090	124527025
OR1L6	chr9	124551840	124552883
OR1L8	chr9	124369648	124370577
OR1M1	chr19	9064921	9065862
OR1N1	chr9	124328458	124329396
OR1N2	chr9	124355324	124368291
OR1Q1	chr9	124416838	124417782
OR1S1	chr11	57738793	57739770
OR1S2	chr11	57727252	57728229
OR2A1	chr7	143646151	143647083
OR2A12	chr7	143423134	143424066
OR2A14	chr7	143457139	143458071
OR2A2	chr7	143437609	143438565
OR2A25	chr7	143402246	143403178
OR2A4	chr6	132063302	132064234
OR2A42	chr7	143559937	143560869
OR2A5	chr7	143378428	143379363
OR2AE1	chr7	99311621	99312592
OR2AG1	chr11	6762845	6763795
OR2AG2	chr11	6745814	6746764
OR2AJ1	chr1	246163694	246164680
OR2AK2	chr1	246195257	246196264
OR2AP1	chr12	54254466	54255395
OR2AT4	chr11	74477444	74478406
OR2B11	chr1	245680954	245681907
OR2B2	chr6	27987003	27988076
OR2B3	chr6	29162063	29163069
OR2B6	chr6	28032998	28033939
OR2C1	chr16	3345890	3346925
OR2C3	chr1	245760057	245763764
OR2D2	chr11	6869381	6870307
OR2D3	chr11	6898809	6899801
OR2F1	chr7	143287960	143289041
OR2F2	chr7	143263259	143264212
OR2G2	chr1	245818285	245819238
OR2G3	chr1	245835511	245836440
OR2G6	chr1	246751571	246752521
OR2H1	chr6	29532937	29540084
OR2H2	chr6	29663662	29664724
OR2J1	chr6	29171189	29177868
OR2J2	chr6	29249059	29250330
OR2J3	chr6	29187647	29188582
OR2K2	chr9	113129584	113130621
OR2L13	chr1	246167116	246330846
OR2L2	chr1	246268097	246269230
OR2L3	chr1	246290607	246291545
OR2L5	chr1	246251873	246252811
OR2L8	chr1	246178783	246179721
OR2M2	chr1	246409911	246410954
OR2M3	chr1	246432993	246433931
OR2M4	chr1	246468854	246469789
OR2M5	chr1	246375073	246376011
OR2M7	chr1	246553555	246554493
OR2S2	chr9	35947105	35948151
OR2T1	chr1	246635919	246637028
OR2T10	chr1	246822754	246823692
OR2T11	chr1	246856102	246857052
OR2T12	chr1	246524541	246525503
OR2T2	chr1	246682722	246683696
OR2T27	chr1	246879855	246880808
OR2T29	chr1	246788468	246789415
OR2T3	chr1	246703275	246704231
OR2T33	chr1	246502777	246503739
OR2T34	chr1	246803725	246804681
OR2T35	chr1	246868211	246869182
OR2T4	chr1	246591506	246592552
OR2T5	chr1	246718513	246719460
OR2T6	chr1	246617533	246618459
OR2U1P	chr6	29338459	29339835
OR2V2	chr5	180514549	180515496
OR2W1	chr6	29119969	29120996
OR2W3	chr1	246126168	246151860
OR2W5	chr1	245721053	245722015
OR2Y1	chr5	180098729	180099664
OR2Z1	chr19	8702391	8703335
OR3A1	chr17	3141679	3142644
OR3A2	chr17	3128014	3128979
OR3A3	chr17	3270612	3271577
OR3A4	chr17	3160355	3161401
OR4A13P	chr11	54991108	54991770
OR4A15	chr11	54891936	54892970
OR4A16	chr11	54867253	54868239
OR4A47	chr11	48466921	48467880
OR4A5	chr11	51268024	51268971
OR4B1	chr11	48194938	48195867
OR4C11	chr11	55127493	55128425
OR4C12	chr11	49959684	49960613
OR4C13	chr11	49930542	49931480
OR4C15	chr11	55078359	55079471
OR4C16	chr11	55096180	55097112
OR4C2P	chr11	48398372	48399302
OR4C3	chr11	48303549	48345241
OR4C45	chr11	48323476	48330575
OR4C46	chr11	51371858	51372787
OR4C5	chr11	48343613	48344593
OR4C6	chr11	55186202	55190738
OR4D1	chr17	53587514	53588446
OR4D11	chr11	59027625	59028560
OR4D2	chr17	53601761	53603689
OR4D5	chr11	123315534	123316490
OR4D6	chr11	58981010	58981954
OR4D9	chr11	59038962	59039906
OR4E2	chr14	21203137	21204078
OR4F13P	chr15	100200633	100208049
OR4F15	chr15	100175913	100186588
OR4F16	chr1	610959	611897
OR4F17	chr19	61679	62596
OR4F21	chr8	106086	107024
OR4F29	chr1	357522	358460
OR4F3	chr5	180726894	180727832
OR4F4	chr15	100279868	100280785
OR4F5	chr1	58954	59871
OR4F6	chr15	100163446	100164384
OR4G2P	chr15	100284711	100285367
OR4H12P	chr14	19297909	19298787
OR4K1	chr14	19473666	19474601
OR4K13	chr14	19571843	19572757
OR4K14	chr14	19552260	19553192
OR4K15	chr14	19513518	19514564
OR4K17	chr14	19655406	19656437
OR4K2	chr14	19414267	19415211
OR4K5	chr14	19458606	19459577
OR4L1	chr14	19598044	19598982
OR4M1	chr14	19318322	19319263
OR4M2	chr15	19869940	19870881
OR4N2	chr14	19365448	19366371
OR4N4	chr15	19804548	19885172
OR4N5	chr14	19681735	19682661
OR4P1P	chr11	55207563	55208324
OR4P4	chr11	55162410	55163348
OR4Q3	chr14	19285427	19286368
OR4S1	chr11	48284351	48285280
OR4S2	chr11	55174956	55175891
OR4X1	chr11	48241989	48242906
OR4X2	chr11	48223232	48224143
OR51A2	chr11	4932578	4933519
OR51A4	chr11	4923965	4924906
OR51A7	chr11	4885176	4921932
OR51B2	chr11	5301165	5302103
OR51B4	chr11	5278820	5279802
OR51B5	chr11	5320392	5321330
OR51B6	chr11	5301537	5330231
OR51C1P	chr11	4668564	4669970
OR51D1	chr11	4617597	4618571
OR51E1	chr11	4621226	4631727
OR51E2	chr11	4657977	4675648
OR51F1	chr11	4746785	4747744
OR51F2	chr11	4799192	4800220
OR51G1	chr11	4901180	4902145
OR51G2	chr11	4892525	4893469
OR51H1P	chr11	4837462	4838370
OR51I1	chr11	5418376	5446519
OR51I2	chr11	5431328	5466375
OR51J1	chr11	5380403	5381353
OR51L1	chr11	4976789	4977736
OR51M1	chr11	5367205	5368185
OR51Q1	chr11	5400007	5400960
OR51S1	chr11	4826043	4827014
OR51T1	chr11	4859625	4860689
OR51V1	chr11	5177541	5178506
OR52A1	chr11	5128815	5164188
OR52A4	chr11	5098470	5099384
OR52A5	chr11	5109498	5110448
OR52B4	chr11	4345157	4346101
OR52B6	chr11	5558683	5559690
OR52D1	chr11	5466513	5467469
OR52E2	chr11	5036456	5037433
OR52E4	chr11	5862099	5863037
OR52E5	chr11	5878583	5879896
OR52E6	chr11	5818762	5819758
OR52E8	chr11	5834555	5835508
OR52H1	chr11	5505936	5529584
OR52I1	chr11	4571613	4572819
OR52I2	chr11	4564619	4565671
OR52J3	chr11	5024332	5025267
OR52K1	chr11	4466707	4467651
OR52K2	chr11	4427155	4452507
OR52K3P	chr11	4453046	4453699
OR52L1	chr11	5963747	5964736
OR52L2P	chr11	6035122	6036081
OR52M1	chr11	4522997	4523950
OR52N1	chr11	5765660	5766622
OR52N2	chr11	5798142	5799107
OR52N4	chr11	5732547	5733512
OR52N5	chr11	5728192	5756383
OR52R1	chr11	4781281	4783845
OR52W1	chr11	6177030	6177992
OR56A1	chr11	6004554	6005510
OR56A3	chr11	5925153	5926100
OR56A4	chr11	5979857	5980954
OR56B1	chr11	5714254	5716294
OR56B4	chr11	6085585	6086544
OR5A1	chr11	58967218	58968165
OR5A2	chr11	58946028	58947002
OR5AC2	chr3	99288713	99306137
OR5AK2	chr11	56512965	56513894
OR5AK3P	chr11	56495101	56495997
OR5AN1	chr11	58888508	58889443
OR5AP2	chr11	56165541	56166491
OR5AQ1P	chr11	55578591	55579355
OR5AR1	chr11	56187738	56188670
OR5AS1	chr11	55554471	55555445
OR5AU1	chr14	20692936	20694024
OR5AZ1P	chr11	57441347	57442278
OR5B12	chr11	57963256	57964200
OR5B17	chr11	57882174	57883118
OR5B2	chr11	57946381	57947310
OR5B21	chr11	58031225	58032154
OR5B3	chr11	57926514	57927458
OR5C1	chr9	124590970	124591995
OR5D13	chr11	55297490	55298434
OR5D14	chr11	55319608	55320552
OR5D16	chr11	55362804	55363790
OR5D18	chr11	55343682	55344623
OR5D3P	chr11	55250383	55251210
OR5E1P	chr11	7827174	7827758
OR5F1	chr11	55517733	55518677
OR5H1	chr3	99334232	99335418
OR5H14	chr3	99350920	99352098
OR5H15	chr3	99370234	99371267
OR5H2	chr3	99484422	99485366
OR5H6	chr3	99465819	99466796
OR5I1	chr11	55459508	55460452
OR5J1P	chr11	55595082	55595852
OR5J2	chr11	55700670	55701608
OR5K1	chr3	99671111	99672062
OR5K2	chr3	99699215	99700165
OR5K3	chr3	99592200	99593165
OR5K4	chr3	99555388	99556353
OR5L1	chr11	55335519	55336454
OR5L2	chr11	55351271	55352206
OR5M1	chr11	56066392	56122414
OR5M3	chr11	55993626	55994549
OR5M5P	chr11	56050616	56051314
OR5M8	chr11	56014487	56015422
OR5M9	chr11	55986521	55987453
OR5P2	chr11	7774097	7775065
OR5P3	chr11	7803160	7804095
OR5R1	chr11	55941310	55942284
OR5T1	chr11	55799691	55800671
OR5T2	chr11	55756158	55757237
OR5T3	chr11	55771946	55777235
OR5U1	chr6	29382446	29383411
OR5V1	chr6	29344236	29451043
OR5W2	chr11	55437702	55438634
OR6A2	chr11	6772532	6773515
OR6B1	chr7	143332023	143332958
OR6B2	chr2	240617056	240621003
OR6B3	chr2	240633167	240634162
OR6C1	chr12	54000651	54001589
OR6C2	chr12	54132265	54133203
OR6C3	chr12	54011752	54012687
OR6C4	chr12	54231154	54232195
OR6C6	chr12	53974339	53975283
OR6C65	chr12	54080580	54081518
OR6C68	chr12	54172414	54173367
OR6C70	chr12	54149251	54150189
OR6C74	chr12	53927339	53928277
OR6C75	chr12	54045162	54046100
OR6C76	chr12	54106305	54107243
OR6F1	chr1	245941754	245942680
OR6J1	chr14	22172513	22173556
OR6K2	chr1	156936092	156937066
OR6K3	chr1	156953582	156954577
OR6K4P	chr1	156960527	156961526
OR6K6	chr1	156991230	156992261
OR6M1	chr11	123181326	123182267
OR6N1	chr1	157002158	157003096
OR6N2	chr1	157013096	157014049
OR6P1	chr1	156799065	156800018
OR6Q1	chr11	57555001	57555954
OR6S1	chr14	20178695	20179690
OR6T1	chr11	123318784	123319755
OR6W1P	chr7	142469751	142470857
OR6X1	chr11	123129498	123130436
OR6Y1	chr1	156783542	156784519
OR7A10	chr19	14812760	14813689
OR7A17	chr19	14852238	14853167
OR7A2P	chr19	14835598	14836527
OR7A5	chr19	14799094	14800053
OR7C1	chr19	14770986	14771948
OR7C2	chr19	14913175	14914260
OR7D2	chr19	9157279	9160493
OR7D4	chr19	9185575	9186513
OR7E154P	chr8	7600203	7601823
OR7E24	chr19	9222720	9223739
OR7E5P	chr11	55502755	55510457
OR7E85P	chr3	131223302	131224150
OR7E87P	chr11	70980134	70982900
OR7E8P	chr8	12586149	12588894
OR7E91P	chr2	71104711	71110566
OR7G1	chr19	9086274	9087439
OR7G2	chr19	9073945	9074982
OR7G3	chr19	9097688	9098626
OR8A1	chr11	123945208	123946564
OR8B12	chr11	123917828	123918760
OR8B2	chr11	123757508	123758449
OR8B3	chr11	123771516	123772457
OR8B4	chr11	123799048	123799977
OR8B8	chr11	123815256	123816191
OR8D1	chr11	123684946	123685872
OR8D2	chr11	123694368	123695303
OR8D4	chr11	123282349	123283293
OR8G1	chr11	123625633	123640973
OR8G2	chr11	123590556	123591544
OR8H1	chr11	55814107	55815102
OR8H2	chr11	55629095	55630033
OR8H3	chr11	55646428	55665443
OR8I2	chr11	55617360	55618292
OR8J1	chr11	55884299	55885249
OR8J3	chr11	55660823	55661770
OR8K1	chr11	55870091	55871050
OR8K3	chr11	55842359	55843297
OR8K5	chr11	55681848	55713339
OR8S1	chr12	47205682	47208153
OR8U1	chr11	55899676	55900605
OR9A2	chr7	142433409	142434341
OR9A4	chr7	141265145	141266089
OR9G1	chr11	56224440	56225357
OR9G4	chr11	56261038	56267818
OR9I1	chr11	57642548	57643492
OR9K1P	chr12	53795584	53796348
OR9K2	chr12	53809820	53810827
OR9M1P	chr11	55380049	55380576
OR9Q1	chr11	57547929	57705612
OR9Q2	chr11	57714539	57715483
ORAI1	chr12	120548858	120564321
ORAI2	chr7	101861022	101876168
ORAI3	chr16	30867916	30873757
ORAOV1	chr11	69189515	69199346
ORC1L	chr1	52611090	52642719
ORC2L	chr2	201483140	201536655
ORC3L	chr6	88356558	88433888
ORC4L	chr2	148408202	148495606
ORC5L	chr7	103554026	103635699
ORC6L	chr16	45281059	45289806
ORM1	chr9	116125119	116128458
ORM2	chr9	116132006	116135357
ORMDL1	chr2	190344283	190357342
ORMDL2	chr12	54498073	54501226
ORMDL3	chr17	35330822	35337380
OSBP	chr11	59098447	59140193
OSBP2	chr22	29420063	29633619
OSBPL10	chr3	31674407	31997675
OSBPL11	chr3	126730392	126796624
OSBPL1A	chr18	19996011	20231788
OSBPL2	chr20	60246975	60304664
OSBPL3	chr7	24802691	24986285
OSBPL5	chr11	3064922	3143116
OSBPL6	chr2	178767620	178969119
OSBPL7	chr17	43239732	43254146
OSBPL8	chr12	75269720	75477720
OSBPL9	chr1	51815439	52026729
OSCAR	chr19	59289747	59297812
OSGEP	chr14	19985056	19993038
OSGEPL1	chr2	190319631	190336169
OSGIN1	chr16	82540173	82557438
OSGIN2	chr8	90983269	91009271
OSM	chr22	28988821	28992840
OSMR	chr5	38881893	38970159
OSR1	chr2	19414728	19421865
OSR2	chr8	100025846	100033508
OSTF1	chr9	76893275	76951585
OSTM1	chr6	108469306	108502634
OSTN	chr3	192413016	192450604
OTC	chrX	38096680	38165650
OTOA	chr16	21597336	21679550
OTOF	chr2	26533576	26635070
OTOG	chr11	17525951	17625273
OTOP1	chr4	4241354	4279517
OTOP2	chr17	70431965	70441235
OTOP3	chr17	70443492	70457106
OTOR	chr20	16677003	16680809
OTOS	chr2	240727119	240732652
OTP	chr5	76960294	76970278
OTUB1	chr11	63509901	63522468
OTUB2	chr14	93562477	93585029
OTUD1	chr10	23768204	23771109
OTUD3	chr1	20081475	20112016
OTUD4	chr4	146274252	146320575
OTUD5	chrX	48664432	48699837
OTUD6A	chrX	69199066	69200754
OTUD6B	chr8	92151600	92168499
OTUD7A	chr15	29562621	29734834
OTUD7B	chr1	148178855	148249310
OTX1	chr2	63130696	63138475
OTX2	chr14	56337182	56346940
OVCA2	chr17	1892027	1893475
OVCH1	chr12	29471771	29541886
OVCH2	chr11	7669020	7684517
OVGP1	chr1	111758461	111771922
OVOL1	chr11	65311105	65321259
OVOL2	chr20	17952796	17986521
OXA1L	chr14	22305571	22310832
OXCT1	chr5	41765925	41906548
OXCT2	chr1	40007782	40009607
OXER1	chr2	42843125	42844905
OXGR1	chr13	96435974	96444605
OXNAD1	chr3	16281718	16322597
OXR1	chr8	107739270	107834093
OXSR1	chr3	38182030	38271983
OXT	chr20	3000266	3001162
OXTR	chr3	8767114	8786300
P2RX1	chr17	3746640	3766709
P2RX2	chr12	131705476	131709045
P2RX3	chr11	56862525	56894125
P2RX4	chr12	120132047	120156290
P2RX5	chr17	3522497	3546183
P2RX6	chr22	19699316	19713119
P2RX6P	chr22	19726680	19728538
P2RX7	chr12	120055061	120108239
P2RY1	chr3	154036418	154037898
P2RY10	chrX	78087485	78104093
P2RY11	chr19	10083197	10087065
P2RY12	chr3	152537858	152585229
P2RY13	chr3	152526786	152530025
P2RY14	chr3	152412595	152478920
P2RY2	chr11	72606992	72625041
P2RY4	chrX	69394745	69396339
P2RY5	chr13	47883276	47916841
P2RY6	chr11	72653218	72686497
P2RY8	chrX	1541468	1616000
P4HA1	chr10	74436988	74526630
P4HA2	chr5	131555430	131591407
P4HA3	chr11	73655350	73700347
P4HB	chr17	77394323	77411833
PA2G4	chr12	54784670	54793199
PAAF1	chr11	73265681	73316427
PABPC1	chr8	101784320	101803491
PABPC1L	chr20	42972199	43001371
PABPC1L2A	chrX	72213840	72216076
PABPC1L2B	chrX	72140077	72142276
PABPC3	chr13	24568276	24570705
PABPC4	chr1	39799101	39815049
PABPC5	chrX	90576253	90580238
PABPCP2	chr2	147061731	147065027
PABPN1	chr14	22859337	22865202
PACRG	chr6	163068154	163656513
PACRGL	chr4	20311198	20363609
PACS1	chr11	65594400	65768789
PACS2	chr14	104852126	104935529
PACSIN1	chr6	34541883	34610976
PACSIN2	chr22	41595721	41741095
PACSIN3	chr11	47155659	47164534
PADI1	chr1	17404208	17445088
PADI2	chr1	17265843	17318535
PADI3	chr1	17448180	17483315
PADI4	chr1	17507279	17563082
PADI6	chr1	17571328	17600782
PAEP	chr9	137593425	137598622
PAF1	chr19	44568115	44573519
PAFAH1B1	chr17	2444011	2531934
PAFAH1B2	chr11	116520270	116546969
PAFAH1B3	chr19	47493025	47498563
PAFAH2	chr1	26158845	26197235
PAG1	chr8	82042605	82186858
PAGE1	chrX	49339010	49347307
PAGE2	chrX	55132210	55136000
PAGE2B	chrX	55118221	55122067
PAGE3	chrX	55301573	55308004
PAGE4	chrX	49481740	49486569
PAGE5	chrX	55263515	55267264
PAH	chr12	101756234	101835511
PAICS	chr4	56996672	57022291
PAIP1	chr5	43562129	43593244
PAIP2	chr5	138705418	138733307
PAIP2B	chr2	71268944	71307709
PAK1	chr11	76710709	76862581
PAK1IP1	chr6	10803174	10817954
PAK2	chr3	197951312	198043749
PAK3	chrX	110226244	110350815
PAK4	chr19	44308260	44361886
PAK6	chr15	38319361	38356979
PAK7	chr20	9466036	9767689
PALB2	chr16	23521984	23560179
PALLD	chr4	169654792	170086183
PALM	chr19	659948	699328
PALMD	chr1	99884186	99932823
PAM	chr5	102229422	102394708
PAN2	chr12	54996988	55014017
PAN3	chr13	27611014	27767472
PANK1	chr10	91332729	91395195
PANK2	chr20	3817486	3852502
PANK3	chr5	167915208	167939166
PANK4	chr1	2429835	2447895
PANX1	chr11	93501742	93554781
PANX2	chr22	48951287	48960850
PANX3	chr11	123986663	123995462
PAOX	chr10	135042685	135055185
PAPD1	chr10	30641765	30694268
PAPD4	chr5	78944152	79017858
PAPD5	chr16	48745280	48826722
PAPLN	chr14	72773958	72811098
PAPOLA	chr14	96038515	96101140
PAPOLB	chr7	4863890	4868151
PAPOLG	chr2	60836887	60879600
PAPPA	chr9	117955892	118204420
PAPPA2	chr1	174698930	175078591
PAPSS1	chr4	108754272	108860868
PAPSS2	chr10	89409456	89497440
PAQR3	chr4	80027331	80079572
PAQR4	chr16	2959343	2963484
PAQR5	chr15	67378340	67487040
PAQR6	chr1	154479831	154484471
PAQR7	chr1	26060289	26070331
PAQR8	chr6	52334904	52380532
PAQR9	chr3	144163735	144164868
PARD3	chr10	34438495	35144255
PARD3B	chr2	205118761	206193131
PARD6A	chr16	66252352	66254181
PARD6B	chr20	48781609	48806739
PARD6G	chr18	76016114	76106388
PARG	chr10	50696337	51041076
PARK2	chr6	161688442	163068793
PARK7	chr1	7944348	7967928
PARL	chr3	185029870	185085387
PARN	chr16	14437060	14640920
PARP1	chr1	224615784	224662399
PARP10	chr8	145123309	145132623
PARP11	chr12	3786511	3852863
PARP12	chr7	139370020	139409990
PARP14	chr3	123882362	123932376
PARP15	chr3	123779220	123837690
PARP16	chr15	63337491	63366071
PARP2	chr14	19881613	19895902
PARP3	chr3	51951401	51957923
PARP4	chr13	23893075	23984948
PARP6	chr15	70320577	70350682
PARP8	chr5	49998570	50173926
PARP9	chr3	123729463	123766114
PARS2	chr1	54995161	55002775
PARVA	chr11	12355722	12507986
PARVB	chr22	42726506	42896434
PARVG	chr22	42908182	42933863
PASD1	chrX	150482663	150595867
PASK	chr2	241694383	241738352
PATL1	chr11	59160770	59182996
PATZ1	chr22	30051790	30072249
PAWR	chr12	78509878	78608921
PAX1	chr20	21634297	21644620
PAX2	chr10	102495458	102579688
